	title	category
1184	PSDB e senador recorrem ao STF contra votação que beneficiou Dilma	nation
1185	Privatista, Doria recebeu R$ 10,6 milhões de governos	nation
1186	Balanços de crimes em SP viram alvo da Promotoria	nation
1187	Dilma pede a governadores ajuda para sair da crise	nation
1188	Alckmin troca secretário da Fazenda	nation
1189	Anexar áudio de Temer sem perícia foi inaceitável, dizem peritos da PF	nation
1190	Ex-procurador depõe por quase dez horas à Procuradoria da República	nation
1191	Concessão de metrô não chegou a modelo ideal, diz chefe da linha 4	nation
1192	Acidente de ônibus deixa cinco mortos e 35 feridos no Rio de Janeiro	nation
1193	Renato Janine Ribeiro tem apoio da área, mas verba menor	nation
1194	Alckmin diz que falta de chuva limita transposição do rio Guaió após obras	nation
1195	Estação da Luz permanecerá fechada até nova vistoria, prevista para quarta	nation
1196	Após prisão em São Paulo, Vaccari chega à sede da PF em Curitiba	nation
1197	Mural: Coluna do Mural no 'Guia Folha' completa um ano	nation
1198	Arquivamento de inquéritos contra Garcia e Aníbal é 'justiça', diz Alckmin	nation
1199	Lula cobra maior empenho do PT na oposição a Alckmin	nation
1200	Renan Calheiros diz que não defende a redução da maioridade penal	nation
1201	Regras para agendamento e taxas para festinhas em parques de SP variam	nation
1202	PF indicia Lula e Marisa no caso do tríplex de Guarujá	nation
1203	Veto a reajuste deve causar prejuízo de R$ 220 mi em 2017, diz gestão Alckmin	nation
1204	Com receio de ruptura, governo tenta distensionar crise entre PMDB e PSDB	nation
1205	Ministros do STF criticam disputa que suspendeu depoimentos da Lava Jato	nation
1206	Ministro nega a líderes que Planalto interferiu na lista de Janot	nation
1207	Poças d'água espalhadas por SP podem servir de criadouro para o Aedes	nation
1208	Negromonte garante inocência e diz não temer acusações	nation
1209	Petistas falam em golpe, mas aliados evitam confrontar grupos antigoverno	nation
1210	Em convenção, PMDB oficializa candidatura de Marta Suplicy	nation
1211	Indonésia finaliza preparativos para execução de brasileiro	nation
1212	Justiça eleitoral propõe 'RG único e inteligente'	nation
1213	Cunha avisa que só retomará ritmo da Casa após STF julgar embargos	nation
1214	Motoristas de Guarulhos param linha que faz ligação com metrô	nation
1215	Av. Paulista troca Cantareira pelo Guarapiranga; veja infográfico em 3D	nation
1216	Aliado de Temer, Skaf minimiza possível fim de pasta da indústria	nation
1217	Onze jornalistas da Folha estão em ranking dos mais admirados do país	nation
1218	Sem-teto fazem protesto contra a crise hídrica na zona oeste de São Paulo	nation
1219	Governo pode tirar urgência de pacote anticorrupção para votar ajuste, diz Temer	nation
1220	Novas faixas exclusivas de ônibus passam a valer na região da Paulista	nation
1221	Lula pede que PT e Planalto diminuam rusgas e evitem enfrentamento público	nation
1222	Mortes: Figura ilustre da esquerda latino-americana	nation
1223	Renan elogia decisão do STF que dá ao Senado decisão sobre impeachment	nation
1224	'Não faço política olhando no retrovisor', diz prefeito eleito em Osasco sobre transição	nation
1225	Internautas acusam Crivella de 'esconder' direito de resposta de Freixo em rede social	nation
1226	Ibama confirma morte de três agentes ambientais e piloto em queda de avião	nation
1227	Ação para derrubar financiamento privado é 'peça falsa', diz Cunha	nation
1228	Ribeirão Preto registra explosão de casos suspeitos de zika	nation
1229	PT questiona Doria no Ministério Público por uso de avião de empresa	nation
1230	Delatores da Odebrecht negam vínculo com apartamento alugado por Lula	nation
1231	Renan deve pautar fim da reeleição ainda este ano	nation
1232	Falha em estação da Sabesp prejudica abastecimento de água em SP	nation
1233	Entrevista contradiz depoimento de Joesley sobre contato com Temer	nation
1234	PMDB do Rio articula novas filiações para retomar liderança	nation
1235	Promotor deve processar agressor de cão por dano moral coletivo	nation
1236	Câmara aprova fim de multa para quem esquecer carteira de habilitação	nation
1237	Adolescente morre em incêndio em favela na zona norte de São Paulo	nation
1238	Milhares de litros de combustíveis são furtados da Petrobras no RJ, diz polícia	nation
1239	Governistas tentam antecipar sabatina de Moraes, mas são derrotados	nation
1240	Introspectivo, Teori Zavascki imprime seu ritmo à Lava Jato	nation
1241	Bairro da zona leste de São Paulo completa uma semana alagado	nation
1242	Após Câmara decidir, ministro libera voto sobre financiamento eleitoral	nation
1243	Ministério Público vai investigar sigilo de documentos da Sabesp	nation
1244	Estratégia evangélica é ocupar o Executivo para chegar ao Judiciário, diz pesquisadora	nation
1245	Ministro aceita pedido de investigação sobre senador Fernando Bezerra	nation
1246	SP prevê corte de água para cidade em dívida com Sabesp	nation
1247	Maioria é contra redução de velocidade em São Paulo, diz pesquisa	nation
1248	Mônica Moura ameniza perfil forte do marido João Santana	nation
1249	Após tragédia em MG, governo cobra planos de emergência de mineradoras	nation
1250	Sócio de filho de Lula pediu para a Oi instalar antena em Atibaia	nation
1251	PSDB não deve se opor a tucanos em governo Temer, diz Aécio	nation
1252	Ministro pode precisar de 2ª sabatina no Senado para trabalhar até 75 anos	nation
1253	Cunha recebe poucos aliados e evita comentários sobre sua defesa	nation
1254	Quadrilha explode caixas eletrônicos na Grande São Paulo	nation
1255	TJ decide não levar a júri nutricionista que atropelou e matou Vitor Gurman	nation
1256	Câmara empossa 513 deputados federais	nation
1257	Senado aprova a regulamentação da PEC da vaquejada e do rodeio	nation
1258	'O que importa saber o que eu acho?', diz Renan sobre prisão de Cunha	nation
1259	Renan diz que Temer não pode ser presidente de uma 'facção do PMDB'	nation
1260	Motorista na contramão mata um na zona sul de SP	nation
1261	Chegada de Sérgio Cabral a presídio de Bangu é comemorada	nation
1262	Comissão rejeita pela 2ª vez incluir áudios de Machado no impeachment	nation
1263	Cinzas de cremação podem virar de anel a fogos de artifício	nation
1264	Na PB, quitutes juninos são trocados por comida japonesa, árabe, mexicana	nation
1265	Entenda como o Datafolha mede público em manifestações	nation
1266	Procuradoria no DF abre investigação sobre citação de Lula e Dilma pela JBS	nation
1267	Fatos graves devem levar à cassação da chapa Dilma-Temer, diz procurador	nation
1268	Vias de SP com mais mortes não tiveram velocidade reduzida	nation
1269	Ex-deputado do PP preso na Lava Jato decide fazer delação premiada	nation
1270	'Quando atiram pedra, eu jogo flores', diz Kassab sobre críticas de Haddad	nation
1271	Manaus terá segundo turno; atual prefeito, candidato tucano é o mais votado	nation
1272	Temer viaja a Brasília para ficar na Presidência interinamente	nation
1273	Lula pede que presidente faça reforma ministerial e viaje pelo país	nation
1274	'Se eles têm pressa, que esperem até 2018', diz Lula sobre saída de Dilma	nation
1275	Fachin retira sigilo de áudio de conversa entre executivos da JBS	nation
1276	Caixa 2 eleitoral é menos grave que corrupção?	nation
1277	Maioria dos deputados tucanos declara voto a favor da denúncia contra Temer	nation
1278	Nível do Cantareira continua estável após dia quase sem chuva em SP	nation
1279	Casamento simultâneo da Igreja Universal une mais de 5.000 casais	nation
1280	Levy se reúne com peemedebista para defender projetos econômicos	nation
1281	DEM protocola pedido de investigação de viagem de Dilma para visitar Lula	nation
1282	Delação de Paulo Roberto é 'política', diz Pezão	nation
1283	Salas são depredadas e furtadas em ocupação da UFPE	nation
1284	Procuradoria pede ação que pode tirar benefício de delatores ligados a Dirceu e UTC	nation
1285	Ministério da Saúde lança meta para deter avanço da obesidade até 2019	nation
1286	Principais reservatórios de SP já sentem efeito da falta de chuva	nation
1287	Falta de dinheiro não deve assustar prefeitos, diz Jaime Lerner, ex-prefeito de Curitiba	nation
1288	Mortes: Construiu importantes estradas em São Paulo	nation
1289	Réveillon na Paulista terá Chiclete com Banana e Criolo	nation
1290	Polícia detém jovem sob suspeita de matar vereador de Santo André (SP)	nation
1291	Nova fiscalização em aeroporto deixa passar estilete para voo doméstico	nation
1292	'Devíamos ter dado o exemplo', diz presidente do Conselho de Ética	nation
1293	Confira a agenda desta semana	nation
1294	Temer é hostilizado ao visitar Lula em hospital em São Paulo	nation
1295	Renan diz que Dilma 'fez o pior' ao anunciar redução do fundo partidário	nation
1296	Em Guarulhos, 18 bairros terão 2 dias de torneira seca para 1 com água	nation
1297	Mulher e filha de Cunha pedem para STF suspender investigação contra elas	nation
1298	Gestão Doria retira parquinho para crianças e árvores do largo da Batata	nation
1299	PT formaliza indicações para comissão do impeachment no Senado	nation
1300	Crise da água pode causar aumento de casos de dengue em SP, diz prefeitura	nation
1301	Polícia Federal não pode indiciar parlamentares, diz Teori	nation
1302	3,5 milhões despejam esgoto irregular mesmo tendo rede coletora	nation
1303	Dez anos depois, Genoino prepara livro, Delúbio quer voltar à política	nation
1304	Veja como votou cada senador na penúltima votação do impeachment	nation
1305	'Dilma já não governa; é a rainha da Inglaterra', diz líder do MBL	nation
1306	Governo Pimentel não descarta voltar a parcelar salários de servidores	nation
1307	Com sensação térmica acima de 45°C, praias lotam no Rio	nation
1308	Doria diz que programa para tirar viciado da cracolândia sai até junho	nation
1309	Janot pede ao STF arquivamento de inquérito contra Anastasia	nation
1310	Reação de autoridades a massacres lembra Carandiru, diz relator da OEA	nation
1311	Candidatos do governo são derrotados em oito capitais	nation
1312	Após insistência, Alckmin dá esmola de R$ 5, mas pedinte reclama de valor	nation
1313	Aloysio e Amaral despontam como opções para chefia do Itamaraty	nation
1314	Odebrecht vai pagar R$ 500 milhões em multas de delatores	nation
1315	Temer acordou com foguetório e se deu conta que seria presidente	nation
1316	Instituto dos Advogados de São Paulo critica reportagem	nation
1317	Grupo sequestra agente da CET após ocorrência falsa na marginal Pinheiros	nation
1318	Veja fotos da suposta entrega de mala com R$ 500 mil a aliado de Temer	nation
1319	MPL encerra ciclo de protestos contra a tarifa do transporte em São Paulo	nation
1320	Situação da cracolândia gera atrito entre governo do Estado e prefeitura	nation
1321	Construção de 'Shops' no antigo Fasano preocupa morador dos Jardins	nation
1322	Repasse para partidos nanicos será até 7 vezes maior com fundo triplicado	nation
1323	Moro nega pedidos de defesa e compara Lula a Cunha	nation
1324	Delator da JBS diz ter pago propina a 1.829 políticos eleitos	nation
1325	Governo planeja recorrer ao STF de novo para deter impeachment	nation
1326	Chuva volta a elevar nível dos principais reservatórios de São Paulo	nation
1327	Manifestações geram bate-boca na Câmara entre líder do PT e do PSDB	nation
1328	Filho de pedreiro Amarildo é preso na Rocinha por suspeita de tráfico	nation
1329	Governo Alckmin quer trocar obras de transporte com verba internacional	nation
1330	Impeachment é destituído de legitimidade porque excluiu o povo, diz Joaquim Barbosa	nation
1331	Paulinho leva idosos fantasiados para protestar na Câmara contra ajuste	nation
1332	Conselho de Ética abre apuração sobre conduta de Eduardo Bolsonaro	nation
1333	Ministro reconhece que emergência por microcefalia pode afetar turismo	nation
1334	Polícia prende suspeito de liderar roubo a depósito do Magazine Luiza	nation
1335	Maria Helena Tom faz do samba sua busca por liberdade	nation
1336	Casos de latrocínio crescem no Estado e na Grande SP; roubos caem	nation
1337	Procuradoria pediu busca na casa de Renan, mas STF negou	nation
1338	Operação da PM deixa dois adolescentes mortos no Rio de Janeiro	nation
1339	Após cinco meses, tripulantes deixam navio abandonado na costa brasileira	nation
1340	Haddad escolhe delegado do caso Farah para a Segurança Urbana de SP	nation
1341	PGR reúne elementos contra deputado federal Aníbal Gomes	nation
1342	Política ofusca a crise fiscal, o maior dos problemas do Brasil	nation
1343	Em reunião com Dilma, Lula critica 'análise otimista' de conselheiros	nation
1344	Movimentos prometem ir à rua por Dilma	nation
1345	Idealizador da ruptura, Geddel manteve relação instável com o PT	nation
1346	Mortes: O 'tio-pai' das partidas de ludo	nation
